actorSerieID,actorID,serieID
69901,51,436
69902,51,437
69903,51,438
69904,51,439
69905,51,440
69906,51,441
69907,51,442
69908,51,443
69909,51,444
69910,51,445
69911,51,446
69912,51,447
69913,51,448
69914,51,449
69915,51,450
69916,51,451
69917,51,452
69918,51,453
69919,51,454
69920,51,455
69921,51,456
69922,51,457
69923,51,458
69924,51,459
69925,51,460
69926,51,461
69927,51,462
69928,51,463
69929,51,464
69930,51,465
69931,51,466
69932,51,467
69933,51,468
69934,51,469
69935,51,470
69936,51,471
69937,51,472
69938,51,473
69939,51,474
69940,51,475
69941,51,476
69942,51,477
69943,51,478
69944,51,479
69945,51,480
69946,51,481
69947,51,482
69948,51,483
69949,51,484
69950,51,485
69951,51,486
69952,51,487
69953,51,488
69954,51,489
69955,51,490
69956,51,491
69957,51,492
69958,51,493
69959,51,494
69960,51,495
69961,51,496
69962,51,497
69963,51,498
69964,51,499
69965,51,500
69966,52,1
69967,52,2
69968,52,3
69969,52,4
69970,52,5
69971,52,6
69972,52,7
69973,52,8
69974,52,9
69975,52,10
69976,52,11
69977,52,12
69978,52,13
69979,52,14
69980,52,15
69981,52,16
69982,52,17
69983,52,18
69984,52,19
69985,52,20
69986,52,21
69987,52,22
69988,52,23
69989,52,24
69990,52,25
69991,52,26
69992,52,27
69993,52,28
69994,52,29
69995,52,30
69996,52,31
69997,52,32
69998,52,33
69999,52,34
70000,52,35
70001,52,36
70002,52,37
70003,52,38
70004,52,39
70005,52,40
70006,52,41
70007,52,42
70008,52,43
70009,52,44
70010,52,45
70011,52,46
70012,52,47
70013,52,48
70014,52,49
70015,52,50
70016,52,51
70017,52,52
70018,52,53
70019,52,54
70020,52,55
70021,52,56
70022,52,57
70023,52,58
70024,52,59
70025,52,60
70026,52,61
70027,52,62
70028,52,63
70029,52,64
70030,52,65
70031,52,66
70032,52,67
70033,52,68
70034,52,69
70035,52,70
70036,52,71
70037,52,72
70038,52,73
70039,52,74
70040,52,75
70041,52,76
70042,52,77
70043,52,78
70044,52,79
70045,52,80
70046,52,81
70047,52,82
70048,52,83
70049,52,84
70050,52,85
70051,52,86
70052,52,87
70053,52,88
70054,52,89
70055,52,90
70056,52,91
70057,52,92
70058,52,93
70059,52,94
70060,52,95
70061,52,96
70062,52,97
70063,52,98
70064,52,99
70065,52,100
70066,52,101
70067,52,102
70068,52,103
70069,52,104
70070,52,105
70071,52,106
70072,52,107
70073,52,108
70074,52,109
70075,52,110
70076,52,111
70077,52,112
70078,52,113
70079,52,114
70080,52,115
70081,52,116
70082,52,117
70083,52,118
70084,52,119
70085,52,120
70086,52,121
70087,52,122
70088,52,123
70089,52,124
70090,52,125
70091,52,126
70092,52,127
70093,52,128
70094,52,129
70095,52,130
70096,52,131
70097,52,132
70098,52,133
70099,52,134
70100,52,135
70101,52,136
70102,52,137
70103,52,138
70104,52,139
70105,52,140
70106,52,141
70107,52,142
70108,52,143
70109,52,144
70110,52,145
70111,52,146
70112,52,147
70113,52,148
70114,52,149
70115,52,150
70116,52,151
70117,52,152
70118,52,153
70119,52,154
70120,52,155
70121,52,156
70122,52,157
70123,52,158
70124,52,159
70125,52,160
70126,52,161
70127,52,162
70128,52,163
70129,52,164
70130,52,165
70131,52,166
70132,52,167
70133,52,168
70134,52,169
70135,52,170
70136,52,171
70137,52,172
70138,52,173
70139,52,174
70140,52,175
70141,52,176
70142,52,177
70143,52,178
70144,52,179
70145,52,180
70146,52,181
70147,52,182
70148,52,183
70149,52,184
70150,52,185
70151,52,186
70152,52,187
70153,52,188
70154,52,189
70155,52,190
70156,52,191
70157,52,192
70158,52,193
70159,52,194
70160,52,195
70161,52,196
70162,52,197
70163,52,198
70164,52,199
70165,52,200
70166,52,201
70167,52,202
70168,52,203
70169,52,204
70170,52,205
70171,52,206
70172,52,207
70173,52,208
70174,52,209
70175,52,210
70176,52,211
70177,52,212
70178,52,213
70179,52,214
70180,52,215
70181,52,216
70182,52,217
70183,52,218
70184,52,219
70185,52,220
70186,52,221
70187,52,222
70188,52,223
70189,52,224
70190,52,225
70191,52,226
70192,52,227
70193,52,228
70194,52,229
70195,52,230
70196,52,231
70197,52,232
70198,52,233
70199,52,234
70200,52,235
70201,52,236
70202,52,237
70203,52,238
70204,52,239
70205,52,240
70206,52,241
70207,52,242
70208,52,243
70209,52,244
70210,52,245
70211,52,246
70212,52,247
70213,52,248
70214,52,249
70215,52,250
70216,52,251
70217,52,252
70218,52,253
70219,52,254
70220,52,255
70221,52,256
70222,52,257
70223,52,258
70224,52,259
70225,52,260
70226,52,261
70227,52,262
70228,52,263
70229,52,264
70230,52,265
70231,52,266
70232,52,267
70233,52,268
70234,52,269
70235,52,270
70236,52,271
70237,52,272
70238,52,273
70239,52,274
70240,52,275
70241,52,276
70242,52,277
70243,52,278
70244,52,279
70245,52,280
70246,52,281
70247,52,282
70248,52,283
70249,52,284
70250,52,285
70251,52,286
70252,52,287
70253,52,288
70254,52,289
70255,52,290
70256,52,291
70257,52,292
70258,52,293
70259,52,294
70260,52,295
70261,52,296
70262,52,297
70263,52,298
70264,52,299
70265,52,300
70266,52,301
70267,52,302
70268,52,303
70269,52,304
70270,52,305
70271,52,306
70272,52,307
70273,52,308
70274,52,309
70275,52,310
70276,52,311
70277,52,312
70278,52,313
70279,52,314
70280,52,315
70281,52,316
70282,52,317
70283,52,318
70284,52,319
70285,52,320
70286,52,321
70287,52,322
70288,52,323
70289,52,324
70290,52,325
70291,52,326
70292,52,327
70293,52,328
70294,52,329
70295,52,330
70296,52,331
70297,52,332
70298,52,333
70299,52,334
70300,52,335
70301,52,336
70302,52,337
70303,52,338
70304,52,339
70305,52,340
70306,52,341
70307,52,342
70308,52,343
70309,52,344
70310,52,345
70311,52,346
70312,52,347
70313,52,348
70314,52,349
70315,52,350
70316,52,351
70317,52,352
70318,52,353
70319,52,354
70320,52,355
70321,52,356
70322,52,357
70323,52,358
70324,52,359
70325,52,360
70326,52,361
70327,52,362
70328,52,363
70329,52,364
70330,52,365
70331,52,366
70332,52,367
70333,52,368
70334,52,369
70335,52,370
70336,52,371
70337,52,372
70338,52,373
70339,52,374
70340,52,375
70341,52,376
70342,52,377
70343,52,378
70344,52,379
70345,52,380
70346,52,381
70347,52,382
70348,52,383
70349,52,384
70350,52,385
70351,52,386
70352,52,387
70353,52,388
70354,52,389
70355,52,390
70356,52,391
70357,52,392
70358,52,393
70359,52,394
70360,52,395
70361,52,396
70362,52,397
70363,52,398
70364,52,399
70365,52,400
70366,52,401
70367,52,402
70368,52,403
70369,52,404
70370,52,405
70371,52,406
70372,52,407
70373,52,408
70374,52,409
70375,52,410
70376,52,411
70377,52,412
70378,52,413
70379,52,414
70380,52,415
70381,52,416
70382,52,417
70383,52,418
70384,52,419
70385,52,420
70386,52,421
70387,52,422
70388,52,423
70389,52,424
70390,52,425
70391,52,426
70392,52,427
70393,52,428
70394,52,429
70395,52,430
70396,52,431
70397,52,432
70398,52,433
70399,52,434
70400,52,435
70401,52,436
70402,52,437
70403,52,438
70404,52,439
70405,52,440
70406,52,441
70407,52,442
70408,52,443
70409,52,444
70410,52,445
70411,52,446
70412,52,447
70413,52,448
70414,52,449
70415,52,450
70416,52,451
70417,52,452
70418,52,453
70419,52,454
70420,52,455
70421,52,456
70422,52,457
70423,52,458
70424,52,459
70425,52,460
70426,52,461
70427,52,462
70428,52,463
70429,52,464
70430,52,465
70431,52,466
70432,52,467
70433,52,468
70434,52,469
70435,52,470
70436,52,471
70437,52,472
70438,52,473
70439,52,474
70440,52,475
70441,52,476
70442,52,477
70443,52,478
70444,52,479
70445,52,480
70446,52,481
70447,52,482
70448,52,483
70449,52,484
70450,52,485
70451,52,486
70452,52,487
70453,52,488
70454,52,489
70455,52,490
70456,52,491
70457,52,492
70458,52,493
70459,52,494
70460,52,495
70461,52,496
70462,52,497
70463,52,498
70464,52,499
70465,52,500
70466,53,1
70467,53,2
70468,53,3
70469,53,4
70470,53,5
70471,53,6
70472,53,7
70473,53,8
70474,53,9
70475,53,10
70476,53,11
70477,53,12
70478,53,13
70479,53,14
70480,53,15
70481,53,16
70482,53,17
70483,53,18
70484,53,19
70485,53,20
70486,53,21
70487,53,22
70488,53,23
70489,53,24
70490,53,25
70491,53,26
70492,53,27
70493,53,28
70494,53,29
70495,53,30
70496,53,31
70497,53,32
70498,53,33
70499,53,34
70500,53,35
70501,53,36
70502,53,37
70503,53,38
70504,53,39
70505,53,40
70506,53,41
70507,53,42
70508,53,43
70509,53,44
70510,53,45
70511,53,46
70512,53,47
70513,53,48
70514,53,49
70515,53,50
70516,53,51
70517,53,52
70518,53,53
70519,53,54
70520,53,55
70521,53,56
70522,53,57
70523,53,58
70524,53,59
70525,53,60
70526,53,61
70527,53,62
70528,53,63
70529,53,64
70530,53,65
70531,53,66
70532,53,67
70533,53,68
70534,53,69
70535,53,70
70536,53,71
70537,53,72
70538,53,73
70539,53,74
70540,53,75
70541,53,76
70542,53,77
70543,53,78
70544,53,79
70545,53,80
70546,53,81
70547,53,82
70548,53,83
70549,53,84
70550,53,85
70551,53,86
70552,53,87
70553,53,88
70554,53,89
70555,53,90
70556,53,91
70557,53,92
70558,53,93
70559,53,94
70560,53,95
70561,53,96
70562,53,97
70563,53,98
70564,53,99
70565,53,100
70566,53,101
70567,53,102
70568,53,103
70569,53,104
70570,53,105
70571,53,106
70572,53,107
70573,53,108
70574,53,109
70575,53,110
70576,53,111
70577,53,112
70578,53,113
70579,53,114
70580,53,115
70581,53,116
70582,53,117
70583,53,118
70584,53,119
70585,53,120
70586,53,121
70587,53,122
70588,53,123
70589,53,124
70590,53,125
70591,53,126
70592,53,127
70593,53,128
70594,53,129
70595,53,130
70596,53,131
70597,53,132
70598,53,133
70599,53,134
70600,53,135
70601,53,136
70602,53,137
70603,53,138
70604,53,139
70605,53,140
70606,53,141
70607,53,142
70608,53,143
70609,53,144
70610,53,145
70611,53,146
70612,53,147
70613,53,148
70614,53,149
70615,53,150
70616,53,151
70617,53,152
70618,53,153
70619,53,154
70620,53,155
70621,53,156
70622,53,157
70623,53,158
70624,53,159
70625,53,160
70626,53,161
70627,53,162
70628,53,163
70629,53,164
70630,53,165
70631,53,166
70632,53,167
70633,53,168
70634,53,169
70635,53,170
70636,53,171
70637,53,172
70638,53,173
70639,53,174
70640,53,175
70641,53,176
70642,53,177
70643,53,178
70644,53,179
70645,53,180
70646,53,181
70647,53,182
70648,53,183
70649,53,184
70650,53,185
70651,53,186
70652,53,187
70653,53,188
70654,53,189
70655,53,190
70656,53,191
70657,53,192
70658,53,193
70659,53,194
70660,53,195
70661,53,196
70662,53,197
70663,53,198
70664,53,199
70665,53,200
70666,53,201
70667,53,202
70668,53,203
70669,53,204
70670,53,205
70671,53,206
70672,53,207
70673,53,208
70674,53,209
70675,53,210
70676,53,211
70677,53,212
70678,53,213
70679,53,214
70680,53,215
70681,53,216
70682,53,217
70683,53,218
70684,53,219
70685,53,220
70686,53,221
70687,53,222
70688,53,223
70689,53,224
70690,53,225
70691,53,226
70692,53,227
70693,53,228
70694,53,229
70695,53,230
70696,53,231
70697,53,232
70698,53,233
70699,53,234
70700,53,235
70701,53,236
70702,53,237
70703,53,238
70704,53,239
70705,53,240
70706,53,241
70707,53,242
70708,53,243
70709,53,244
70710,53,245
70711,53,246
70712,53,247
70713,53,248
70714,53,249
70715,53,250
70716,53,251
70717,53,252
70718,53,253
70719,53,254
70720,53,255
70721,53,256
70722,53,257
70723,53,258
70724,53,259
70725,53,260
70726,53,261
70727,53,262
70728,53,263
70729,53,264
70730,53,265
70731,53,266
70732,53,267
70733,53,268
70734,53,269
70735,53,270
70736,53,271
70737,53,272
70738,53,273
70739,53,274
70740,53,275
70741,53,276
70742,53,277
70743,53,278
70744,53,279
70745,53,280
70746,53,281
70747,53,282
70748,53,283
70749,53,284
70750,53,285
70751,53,286
70752,53,287
70753,53,288
70754,53,289
70755,53,290
70756,53,291
70757,53,292
70758,53,293
70759,53,294
70760,53,295
70761,53,296
70762,53,297
70763,53,298
70764,53,299
70765,53,300
70766,53,301
70767,53,302
70768,53,303
70769,53,304
70770,53,305
70771,53,306
70772,53,307
70773,53,308
70774,53,309
70775,53,310
70776,53,311
70777,53,312
70778,53,313
70779,53,314
70780,53,315
70781,53,316
70782,53,317
70783,53,318
70784,53,319
70785,53,320
70786,53,321
70787,53,322
70788,53,323
70789,53,324
70790,53,325
70791,53,326
70792,53,327
70793,53,328
70794,53,329
70795,53,330
70796,53,331
70797,53,332
70798,53,333
70799,53,334
70800,53,335
70801,53,336
70802,53,337
70803,53,338
70804,53,339
70805,53,340
70806,53,341
70807,53,342
70808,53,343
70809,53,344
70810,53,345
70811,53,346
70812,53,347
70813,53,348
70814,53,349
70815,53,350
70816,53,351
70817,53,352
70818,53,353
70819,53,354
70820,53,355
70821,53,356
70822,53,357
70823,53,358
70824,53,359
70825,53,360
70826,53,361
70827,53,362
70828,53,363
70829,53,364
70830,53,365
70831,53,366
70832,53,367
70833,53,368
70834,53,369
70835,53,370
70836,53,371
70837,53,372
70838,53,373
70839,53,374
70840,53,375
70841,53,376
70842,53,377
70843,53,378
70844,53,379
70845,53,380
70846,53,381
70847,53,382
70848,53,383
70849,53,384
70850,53,385
70851,53,386
70852,53,387
70853,53,388
70854,53,389
70855,53,390
70856,53,391
70857,53,392
70858,53,393
70859,53,394
70860,53,395
70861,53,396
70862,53,397
70863,53,398
70864,53,399
70865,53,400
70866,53,401
70867,53,402
70868,53,403
70869,53,404
70870,53,405
70871,53,406
70872,53,407
70873,53,408
70874,53,409
70875,53,410
70876,53,411
70877,53,412
70878,53,413
70879,53,414
70880,53,415
70881,53,416
70882,53,417
70883,53,418
70884,53,419
70885,53,420
70886,53,421
70887,53,422
70888,53,423
70889,53,424
70890,53,425
70891,53,426
70892,53,427
70893,53,428
70894,53,429
70895,53,430
70896,53,431
70897,53,432
70898,53,433
70899,53,434
70900,53,435
70901,53,436
70902,53,437
70903,53,438
70904,53,439
70905,53,440
70906,53,441
70907,53,442
70908,53,443
70909,53,444
70910,53,445
70911,53,446
70912,53,447
70913,53,448
70914,53,449
70915,53,450
70916,53,451
70917,53,452
70918,53,453
70919,53,454
70920,53,455
70921,53,456
70922,53,457
70923,53,458
70924,53,459
70925,53,460
70926,53,461
70927,53,462
70928,53,463
70929,53,464
70930,53,465
70931,53,466
70932,53,467
70933,53,468
70934,53,469
70935,53,470
70936,53,471
70937,53,472
70938,53,473
70939,53,474
70940,53,475
70941,53,476
70942,53,477
70943,53,478
70944,53,479
70945,53,480
70946,53,481
70947,53,482
70948,53,483
70949,53,484
70950,53,485
70951,53,486
70952,53,487
70953,53,488
70954,53,489
70955,53,490
70956,53,491
70957,53,492
70958,53,493
70959,53,494
70960,53,495
70961,53,496
70962,53,497
70963,53,498
70964,53,499
70965,53,500
70966,54,1
70967,54,2
70968,54,3
70969,54,4
70970,54,5
70971,54,6
70972,54,7
70973,54,8
70974,54,9
70975,54,10
70976,54,11
70977,54,12
70978,54,13
70979,54,14
70980,54,15
70981,54,16
70982,54,17
70983,54,18
70984,54,19
70985,54,20
70986,54,21
70987,54,22
70988,54,23
70989,54,24
70990,54,25
70991,54,26
70992,54,27
70993,54,28
70994,54,29
70995,54,30
70996,54,31
70997,54,32
70998,54,33
70999,54,34
71000,54,35
71001,54,36
71002,54,37
71003,54,38
71004,54,39
71005,54,40
71006,54,41
71007,54,42
71008,54,43
71009,54,44
71010,54,45
71011,54,46
71012,54,47
71013,54,48
71014,54,49
71015,54,50
71016,54,51
71017,54,52
71018,54,53
71019,54,54
71020,54,55
71021,54,56
71022,54,57
71023,54,58
71024,54,59
71025,54,60
71026,54,61
71027,54,62
71028,54,63
71029,54,64
71030,54,65
71031,54,66
71032,54,67
71033,54,68
71034,54,69
71035,54,70
71036,54,71
71037,54,72
71038,54,73
71039,54,74
71040,54,75
71041,54,76
71042,54,77
71043,54,78
71044,54,79
71045,54,80
71046,54,81
71047,54,82
71048,54,83
71049,54,84
71050,54,85
71051,54,86
71052,54,87
71053,54,88
71054,54,89
71055,54,90
71056,54,91
71057,54,92
71058,54,93
71059,54,94
71060,54,95
71061,54,96
71062,54,97
71063,54,98
71064,54,99
71065,54,100
71066,54,101
71067,54,102
71068,54,103
71069,54,104
71070,54,105
71071,54,106
71072,54,107
71073,54,108
71074,54,109
71075,54,110
71076,54,111
71077,54,112
71078,54,113
71079,54,114
71080,54,115
71081,54,116
71082,54,117
71083,54,118
71084,54,119
71085,54,120
71086,54,121
71087,54,122
71088,54,123
71089,54,124
71090,54,125
71091,54,126
71092,54,127
71093,54,128
71094,54,129
71095,54,130
71096,54,131
71097,54,132
71098,54,133
71099,54,134
71100,54,135
71101,54,136
71102,54,137
71103,54,138
71104,54,139
71105,54,140
71106,54,141
71107,54,142
71108,54,143
71109,54,144
71110,54,145
71111,54,146
71112,54,147
71113,54,148
71114,54,149
71115,54,150
71116,54,151
71117,54,152
71118,54,153
71119,54,154
71120,54,155
71121,54,156
71122,54,157
71123,54,158
71124,54,159
71125,54,160
71126,54,161
71127,54,162
71128,54,163
71129,54,164
71130,54,165
71131,54,166
71132,54,167
71133,54,168
71134,54,169
71135,54,170
71136,54,171
71137,54,172
71138,54,173
71139,54,174
71140,54,175
71141,54,176
71142,54,177
71143,54,178
71144,54,179
71145,54,180
71146,54,181
71147,54,182
71148,54,183
71149,54,184
71150,54,185
71151,54,186
71152,54,187
71153,54,188
71154,54,189
71155,54,190
71156,54,191
71157,54,192
71158,54,193
71159,54,194
71160,54,195
71161,54,196
71162,54,197
71163,54,198
71164,54,199
71165,54,200
71166,54,201
71167,54,202
71168,54,203
71169,54,204
71170,54,205
71171,54,206
71172,54,207
71173,54,208
71174,54,209
71175,54,210
71176,54,211
71177,54,212
71178,54,213
71179,54,214
71180,54,215
71181,54,216
71182,54,217
71183,54,218
71184,54,219
71185,54,220
71186,54,221
71187,54,222
71188,54,223
71189,54,224
71190,54,225
71191,54,226
71192,54,227
71193,54,228
71194,54,229
71195,54,230
71196,54,231
71197,54,232
71198,54,233
71199,54,234
71200,54,235
71201,54,236
71202,54,237
71203,54,238
71204,54,239
71205,54,240
71206,54,241
71207,54,242
71208,54,243
71209,54,244
71210,54,245
71211,54,246
71212,54,247
71213,54,248
71214,54,249
71215,54,250
71216,54,251
71217,54,252
71218,54,253
71219,54,254
71220,54,255
71221,54,256
71222,54,257
71223,54,258
71224,54,259
71225,54,260
71226,54,261
71227,54,262
71228,54,263
71229,54,264
71230,54,265
71231,54,266
71232,54,267
71233,54,268
71234,54,269
71235,54,270
71236,54,271
71237,54,272
71238,54,273
71239,54,274
71240,54,275
71241,54,276
71242,54,277
71243,54,278
71244,54,279
71245,54,280
71246,54,281
71247,54,282
71248,54,283
71249,54,284
71250,54,285
71251,54,286
71252,54,287
71253,54,288
71254,54,289
71255,54,290
71256,54,291
71257,54,292
71258,54,293
71259,54,294
71260,54,295
71261,54,296
71262,54,297
71263,54,298
71264,54,299
71265,54,300
71266,54,301
71267,54,302
71268,54,303
71269,54,304
71270,54,305
71271,54,306
71272,54,307
71273,54,308
71274,54,309
71275,54,310
71276,54,311
71277,54,312
71278,54,313
71279,54,314
71280,54,315
71281,54,316
71282,54,317
71283,54,318
71284,54,319
71285,54,320
71286,54,321
71287,54,322
71288,54,323
71289,54,324
71290,54,325
71291,54,326
71292,54,327
71293,54,328
71294,54,329
71295,54,330
71296,54,331
71297,54,332
71298,54,333
71299,54,334
71300,54,335
71301,54,336
71302,54,337
71303,54,338
71304,54,339
71305,54,340
71306,54,341
71307,54,342
71308,54,343
71309,54,344
71310,54,345
71311,54,346
71312,54,347
71313,54,348
71314,54,349
71315,54,350
71316,54,351
71317,54,352
71318,54,353
71319,54,354
71320,54,355
71321,54,356
71322,54,357
71323,54,358
71324,54,359
71325,54,360
71326,54,361
71327,54,362
71328,54,363
71329,54,364
71330,54,365
71331,54,366
71332,54,367
71333,54,368
71334,54,369
71335,54,370
71336,54,371
71337,54,372
71338,54,373
71339,54,374
71340,54,375
71341,54,376
71342,54,377
71343,54,378
71344,54,379
71345,54,380
71346,54,381
71347,54,382
71348,54,383
71349,54,384
71350,54,385
71351,54,386
71352,54,387
71353,54,388
71354,54,389
71355,54,390
71356,54,391
71357,54,392
71358,54,393
71359,54,394
71360,54,395
71361,54,396
71362,54,397
71363,54,398
71364,54,399
71365,54,400
71366,54,401
71367,54,402
71368,54,403
71369,54,404
71370,54,405
71371,54,406
71372,54,407
71373,54,408
71374,54,409
71375,54,410
71376,54,411
71377,54,412
71378,54,413
71379,54,414
71380,54,415
71381,54,416
71382,54,417
71383,54,418
71384,54,419
71385,54,420
71386,54,421
71387,54,422
71388,54,423
71389,54,424
71390,54,425
71391,54,426
71392,54,427
71393,54,428
71394,54,429
71395,54,430
71396,54,431
71397,54,432
71398,54,433
71399,54,434
71400,54,435
71401,54,436
71402,54,437
71403,54,438
71404,54,439
71405,54,440
71406,54,441
71407,54,442
71408,54,443
71409,54,444
71410,54,445
71411,54,446
71412,54,447
71413,54,448
71414,54,449
71415,54,450
71416,54,451
71417,54,452
71418,54,453
71419,54,454
71420,54,455
71421,54,456
71422,54,457
71423,54,458
71424,54,459
71425,54,460
71426,54,461
71427,54,462
71428,54,463
71429,54,464
71430,54,465
71431,54,466
71432,54,467
71433,54,468
71434,54,469
71435,54,470
71436,54,471
71437,54,472
71438,54,473
71439,54,474
71440,54,475
71441,54,476
71442,54,477
71443,54,478
71444,54,479
71445,54,480
71446,54,481
71447,54,482
71448,54,483
71449,54,484
71450,54,485
71451,54,486
71452,54,487
71453,54,488
71454,54,489
71455,54,490
71456,54,491
71457,54,492
71458,54,493
71459,54,494
71460,54,495
71461,54,496
71462,54,497
71463,54,498
71464,54,499
71465,54,500
71466,55,1
71467,55,2
71468,55,3
71469,55,4
71470,55,5
71471,55,6
71472,55,7
71473,55,8
71474,55,9
71475,55,10
71476,55,11
71477,55,12
71478,55,13
71479,55,14
71480,55,15
71481,55,16
71482,55,17
71483,55,18
71484,55,19
71485,55,20
71486,55,21
71487,55,22
71488,55,23
71489,55,24
71490,55,25
71491,55,26
71492,55,27
71493,55,28
71494,55,29
71495,55,30
71496,55,31
71497,55,32
71498,55,33
71499,55,34
71500,55,35
71501,55,36
71502,55,37
71503,55,38
71504,55,39
71505,55,40
71506,55,41
71507,55,42
71508,55,43
71509,55,44
71510,55,45
71511,55,46
71512,55,47
71513,55,48
71514,55,49
71515,55,50
71516,55,51
71517,55,52
71518,55,53
71519,55,54
71520,55,55
71521,55,56
71522,55,57
71523,55,58
71524,55,59
71525,55,60
71526,55,61
71527,55,62
71528,55,63
71529,55,64
71530,55,65
71531,55,66
71532,55,67
71533,55,68
71534,55,69
71535,55,70
71536,55,71
71537,55,72
71538,55,73
71539,55,74
71540,55,75
71541,55,76
71542,55,77
71543,55,78
71544,55,79
71545,55,80
71546,55,81
71547,55,82
71548,55,83
71549,55,84
71550,55,85
71551,55,86
71552,55,87
71553,55,88
71554,55,89
71555,55,90
71556,55,91
71557,55,92
71558,55,93
71559,55,94
71560,55,95
71561,55,96
71562,55,97
71563,55,98
71564,55,99
71565,55,100
71566,55,101
71567,55,102
71568,55,103
71569,55,104
71570,55,105
71571,55,106
71572,55,107
71573,55,108
71574,55,109
71575,55,110
71576,55,111
71577,55,112
71578,55,113
71579,55,114
71580,55,115
71581,55,116
71582,55,117
71583,55,118
71584,55,119
71585,55,120
71586,55,121
71587,55,122
71588,55,123
71589,55,124
71590,55,125
71591,55,126
71592,55,127
71593,55,128
71594,55,129
71595,55,130
71596,55,131
71597,55,132
71598,55,133
71599,55,134
71600,55,135
71601,55,136
71602,55,137
71603,55,138
71604,55,139
71605,55,140
71606,55,141
71607,55,142
71608,55,143
71609,55,144
71610,55,145
71611,55,146
71612,55,147
71613,55,148
71614,55,149
71615,55,150
71616,55,151
71617,55,152
71618,55,153
71619,55,154
71620,55,155
71621,55,156
71622,55,157
71623,55,158
71624,55,159
71625,55,160
71626,55,161
71627,55,162
71628,55,163
71629,55,164
71630,55,165
71631,55,166
71632,55,167
71633,55,168
71634,55,169
71635,55,170
71636,55,171
71637,55,172
71638,55,173
71639,55,174
71640,55,175
71641,55,176
71642,55,177
71643,55,178
71644,55,179
71645,55,180
71646,55,181
71647,55,182
71648,55,183
71649,55,184
71650,55,185
71651,55,186
71652,55,187
71653,55,188
71654,55,189
71655,55,190
71656,55,191
71657,55,192
71658,55,193
71659,55,194
71660,55,195
71661,55,196
71662,55,197
71663,55,198
71664,55,199
71665,55,200
71666,55,201
71667,55,202
71668,55,203
71669,55,204
71670,55,205
71671,55,206
71672,55,207
71673,55,208
71674,55,209
71675,55,210
71676,55,211
71677,55,212
71678,55,213
71679,55,214
71680,55,215
71681,55,216
71682,55,217
71683,55,218
71684,55,219
71685,55,220
71686,55,221
71687,55,222
71688,55,223
71689,55,224
71690,55,225
71691,55,226
71692,55,227
71693,55,228
71694,55,229
71695,55,230
71696,55,231
71697,55,232
71698,55,233
71699,55,234
71700,55,235
71701,55,236
71702,55,237
71703,55,238
71704,55,239
71705,55,240
71706,55,241
71707,55,242
71708,55,243
71709,55,244
71710,55,245
71711,55,246
71712,55,247
71713,55,248
71714,55,249
71715,55,250
71716,55,251
71717,55,252
71718,55,253
71719,55,254
71720,55,255
71721,55,256
71722,55,257
71723,55,258
71724,55,259
71725,55,260
71726,55,261
71727,55,262
71728,55,263
71729,55,264
71730,55,265
71731,55,266
71732,55,267
71733,55,268
71734,55,269
71735,55,270
71736,55,271
71737,55,272
71738,55,273
71739,55,274
71740,55,275
71741,55,276
71742,55,277
71743,55,278
71744,55,279
71745,55,280
71746,55,281
71747,55,282
71748,55,283
71749,55,284
71750,55,285
71751,55,286
71752,55,287
71753,55,288
71754,55,289
71755,55,290
71756,55,291
71757,55,292
71758,55,293
71759,55,294
71760,55,295
71761,55,296
71762,55,297
71763,55,298
71764,55,299
71765,55,300
71766,55,301
71767,55,302
71768,55,303
71769,55,304
71770,55,305
71771,55,306
71772,55,307
71773,55,308
71774,55,309
71775,55,310
71776,55,311
71777,55,312
71778,55,313
71779,55,314
71780,55,315
71781,55,316
71782,55,317
71783,55,318
71784,55,319
71785,55,320
71786,55,321
71787,55,322
71788,55,323
71789,55,324
71790,55,325
71791,55,326
71792,55,327
71793,55,328
71794,55,329
71795,55,330
71796,55,331
71797,55,332
71798,55,333
71799,55,334
71800,55,335
71801,55,336
71802,55,337
71803,55,338
71804,55,339
71805,55,340
71806,55,341
71807,55,342
71808,55,343
71809,55,344
71810,55,345
71811,55,346
71812,55,347
71813,55,348
71814,55,349
71815,55,350
71816,55,351
71817,55,352
71818,55,353
71819,55,354
71820,55,355
71821,55,356
71822,55,357
71823,55,358
71824,55,359
71825,55,360
71826,55,361
71827,55,362
71828,55,363
71829,55,364
71830,55,365
71831,55,366
71832,55,367
71833,55,368
71834,55,369
71835,55,370
71836,55,371
71837,55,372
71838,55,373
71839,55,374
71840,55,375
71841,55,376
71842,55,377
71843,55,378
71844,55,379
71845,55,380
71846,55,381
71847,55,382
71848,55,383
71849,55,384
71850,55,385
71851,55,386
71852,55,387
71853,55,388
71854,55,389
71855,55,390
71856,55,391
71857,55,392
71858,55,393
71859,55,394
71860,55,395
71861,55,396
71862,55,397
71863,55,398
71864,55,399
71865,55,400
71866,55,401
71867,55,402
71868,55,403
71869,55,404
71870,55,405
71871,55,406
71872,55,407
71873,55,408
71874,55,409
71875,55,410
71876,55,411
71877,55,412
71878,55,413
71879,55,414
71880,55,415
71881,55,416
71882,55,417
71883,55,418
71884,55,419
71885,55,420
71886,55,421
71887,55,422
71888,55,423
71889,55,424
71890,55,425
71891,55,426
71892,55,427
71893,55,428
71894,55,429
71895,55,430
71896,55,431
71897,55,432
